Brand,Year,Model,UsedOrNew,Transmission,EngineSize,DriveType,FuelType,FuelConsumptionPer100km,Kilometres,ExteriorColour,CylindersinEngine,BodyType,Seats,Price,City,State
Toyota,2006,Hilux,USED,Manual,3.0,Rear,Diesel,8.6,318100,-,4,Ute / Tray,5,13700,Pinelands,NT
Toyota,2013,Landcruiser,USED,Automatic,3.0,4WD,Diesel,8.5,217232,White,4,SUV,7,42966,Mandurah,WA
Toyota,2016,RAV4,USED,Automatic,2.5,AWD,Unleaded,8.5,161125,White,4,SUV,5,23990,Berrimah,NT
Toyota,2011,Landcruiser,USED,Automatic,4.5,4WD,Diesel,10.3,165564,White,8,SUV,8,67888,Bibra Lake,WA
Ford,2017,Focus,USED,Manual,2.0,Front,Premium,7.3,65025,Blue,4,Hatchback,5,28990,Berrimah,NT
Mitsubishi,2016,ASX,USED,Automatic,2.0,Front,Unleaded,7.4,67496,Silver,4,SUV,5,19900,Burswood,WA
Mitsubishi,2014,Triton,USED,Automatic,2.5,4WD,Diesel,9.3,251621,-,4,Ute / Tray,5,28800,Pinelands,NT
Kia,2020,Carnival,USED,Automatic,3.3,Front,Unleaded,10.8,145589,Silver,6,Wagon,8,30950,Welshpool,WA
Nissan,2018,Pathfinder,USED,Automatic,3.5,Front,Premium,9.9,72139,Black,6,SUV,7,35480,Berrimah,NT
Toyota,2022,Landcruiser,USED,Automatic,3.3,4WD,Diesel,8.9,9754,Silver,6,SUV,7,139990,Canning Vale,WA
Ford,2022,Everest,USED,Automatic,2.0,Rear,Diesel,7.1,16987,White,4,SUV,7,68490,Berrimah,NT
Toyota,2016,Hilux,USED,Manual,2.8,4WD,Diesel,7.6,129846,White,4,Ute / Tray,5,39975,Bibra Lake,WA
Holden,2018,Trax,USED,Automatic,1.4,Front,Unleaded,6.7,103000,Blue,4,SUV,5,17999,Pinelands,NT
Holden,2017,Captiva,USED,Automatic,2.4,Front,Unleaded,8.8,63065,Silver,4,SUV,5,19988,Rockingham,WA
Toyota,2022,Landcruiser,USED,Automatic,2.8,4WD,Diesel,7.9,19569,Brown,4,SUV,7,89990,Pinelands,NT
Toyota,2002,Corolla,USED,Manual,1.8,Front,Unleaded,8.0,185413,Red,4,Sedan,5,5990,Winnellie,NT
Nissan,2017,Qashqai,USED,Automatic,2.0,Front,Unleaded,6.9,93830,Grey,4,SUV,5,21999,Bentley,WA
Mazda,2021,CX-5,USED,Automatic,2.5,AWD,Unleaded,7.5,51004,Red,4,SUV,5,41888,Cannington,WA
Renault,2019,Clio,USED,Automatic,1.2,Front,Premium,5.6,29470,Grey,4,Hatchback,5,22990,Victoria Park,WA
Hyundai,2020,I30,USED,Automatic,2.0,Front,Unleaded,7.4,75543,White,4,Hatchback,5,22888,Maddington,WA
Volkswagen,2015,Polo,USED,Manual,1.2,Front,Premium,4.8,80109,Blue,4,Hatchback,5,12980,Stuart Park,NT
Nissan,2020,Navara,USED,Automatic,2.3,4WD,Diesel,7.9,46237,White,4,Ute / Tray,5,48999,Rockingham,WA
LDV,2016,G10,USED,Automatic,2.0,Rear,Unleaded,11.7,67364,Gold,4,Commercial,2,18990,Winnellie,NT
Toyota,2020,C-HR,USED,Automatic,1.2,Front,Premium,6.4,29866,Grey,4,SUV,5,38989,Melville,WA
Hyundai,2020,I30,USED,Automatic,2.0,Front,Unleaded,7.4,72078,White,4,Hatchback,5,22980,Stuart Park,NT
Toyota,2018,Hilux,USED,Automatic,2.8,4WD,Diesel,8.5,92536,White,4,Ute / Tray,5,40990,Bassendean,WA
Volkswagen,2020,T-Cross,USED,Automatic,1.0,Front,Premium,5.4,18627,Blue,3,SUV,5,26990,Winnellie,NT
Kia,2019,Carnival,USED,Automatic,2.2,Front,Diesel,7.7,52500,Black,4,Wagon,8,53999,Rockingham,WA
Mazda,2019,CX-5,USED,Automatic,2.0,Front,Unleaded,6.9,46144,Silver,4,SUV,5,33980,Stuart Park,NT
Mitsubishi,2018,Outlander,USED,Automatic,2.4,AWD,Unleaded,7.2,62037,Grey,4,SUV,7,28999,Victoria Park,WA
Isuzu,2018,D-MAX,USED,Automatic,3.0,4WD,Diesel,7.7,75232,White,4,Ute / Tray,5,44990,Winnellie,NT
Toyota,2014,Corolla,USED,Automatic,1.8,Front,Unleaded,6.6,142600,-,4,Hatchback,5,16980,Darwin,NT
Toyota,2019,Landcruiser,USED,Manual,4.5,4WD,Diesel,10.7,84283,White,8,Ute / Tray,2,89999,Winnellie,NT
Nissan,2022,Patrol,USED,Automatic,5.6,4WD,Premium,14.4,17645,White,8,SUV,8,92888,Bibra Lake,WA
MG,2021,HS,USED,Automatic,1.5,Front,Unleaded,7.3,10388,White,4,SUV,5,29990,Winnellie,NT
Toyota,2022,Corolla,USED,Automatic,1.8,Front,Hybrid,4.2,6501,Grey,4,Hatchback,5,46998,Maddington,WA
Subaru,2019,XV,USED,Automatic,2.0,AWD,Unleaded,7.0,54353,White,4,SUV,5,34980,Darwin,NT
Ford,2017,Everest,USED,Automatic,3.2,4WD,Diesel,8.5,87811,Silver,5,SUV,7,43885,Rockingham,WA
Toyota,2017,Hilux,USED,Automatic,2.7,Rear,Unleaded,10.9,123184,White,4,Ute / Tray,2,28990,Winnellie,NT
Toyota,2017,Hilux,USED,Automatic,2.8,4WD,Diesel,8.5,138873,Black,4,Ute / Tray,5,54980,Darwin,NT
Toyota,2018,Landcruiser,USED,Manual,4.5,4WD,Diesel,10.7,58355,Grey,8,Ute / Tray,5,99992,Bentley,WA
Ford,2009,Falcon,USED,Automatic,4.0,Rear,Unleaded,10.5,243175,Red,6,Sedan,5,7990,Winnellie,NT
Nissan,2009,Murano,USED,Automatic,3.5,4WD,Unleaded,10.9,225616,Silver,6,SUV,5,10990,Osborne Park,WA
Toyota,2018,Hilux,USED,Automatic,2.4,4WD,Diesel,8.5,127268,White,4,Ute / Tray,2,37980,Darwin,NT
Mitsubishi,2020,Outlander,USED,Automatic,2.4,Front,Unleaded,7.2,51141,White,4,SUV,7,28990,Bassendean,WA
Toyota,2021,Hilux,USED,Automatic,2.8,4WD,Diesel,8.4,18157,Red,4,Ute / Tray,5,79980,Darwin,NT
Kia,2021,Picanto,USED,Automatic,1.2,Front,Unleaded,5.8,18000,Yellow,4,Hatchback,5,19990,Collie,WA
Mazda,2019,CX-3,USED,Automatic,2.0,Front,Unleaded,6.3,46964,Red,4,SUV,5,27990,Palmyra,WA
Toyota,2018,Landcruiser,USED,Automatic,2.8,4WD,Diesel,8.0,164950,White,4,SUV,7,59990,Wongan Hills,WA
Mercedes-Benz,2011,B180,USED,Automatic,1.7,Front,Premium,7.6,111501,Grey,4,Hatchback,5,9990,Bunbury,WA
Hyundai,2020,I30,USED,Automatic,2.0,Front,Unleaded,7.4,79069,White,4,Hatchback,5,21977,Bentley,WA
Toyota,2011,Hilux,USED,Automatic,3.0,4WD,Diesel,9.3,192055,Blue,4,Ute / Tray,5,29998,Cannington,WA
Jeep,2013,Compass,USED,Automatic,2.0,Rear,Premium,8.3,94072,Silver,4,SUV,5,15988,Rockingham,WA
Honda,2009,Accord,USED,Automatic,3.5,Front,Unleaded,10.0,133916,Silver,6,Sedan,5,11990,West Perth,WA
Hyundai,2005,Terracan,USED,Manual,2.9,4WD,Diesel,10.1,194090,Beige,4,SUV,7,9990,West Perth,WA
Holden,2014,Captiva,USED,Automatic,3.0,AWD,Unleaded,10.1,67968,Red,6,SUV,7,13990,Kenwick,WA
Hyundai,2019,Iload,USED,Automatic,2.5,Rear,Diesel,8.8,81479,-,4,Commercial,3,29997,Welshpool,WA
Toyota,2012,Kluger,USED,Automatic,3.5,4WD,Unleaded,11.0,129905,Black,6,SUV,5,19988,Rockingham,WA
Mazda,2012,3,USED,Automatic,2.0,Front,Unleaded,8.2,136633,Grey,4,Sedan,5,12990,Saint James,WA
Toyota,2014,Landcruiser,USED,Automatic,3.0,4WD,Diesel,8.5,210625,White,4,SUV,7,39921,Como,WA
Toyota,2014,Hilux,USED,Manual,2.7,Rear,Unleaded,11.0,195823,White,4,Ute / Tray,3,12990,Bayswater,WA
Hyundai,2013,I30,USED,Automatic,1.6,Front,Diesel,5.6,89655,Silver,4,Hatchback,5,17990,Rockingham,WA
Toyota,2011,Hilux,USED,Manual,3.0,4WD,Diesel,8.3,169835,White,4,Ute / Tray,5,19990,Osborne Park,WA
Holden,2018,Commodore,USED,Automatic,3.6,AWD,Unleaded,8.9,124425,White,6,Hatchback,5,19850,Welshpool,WA
Mitsubishi,2018,Triton,USED,Manual,2.4,4WD,Diesel,7.2,80103,Black,4,Ute / Tray,5,41999,Jandakot,WA
Jeep,2015,Grand,USED,Automatic,3.0,4WD,Diesel,7.5,168450,Red,6,SUV,5,22999,Maddington,WA
Toyota,2019,Hilux,USED,Automatic,2.8,4WD,Diesel,8.5,102363,White,4,Ute / Tray,5,53988,Bentley,WA
Toyota,2022,Coaster,USED,Automatic,2.8,Rear,Diesel,0.0,3842,White,4,People Mover,22,155988,Bentley,WA
Kia,2018,Sportage,USED,Automatic,2.0,Front,Unleaded,7.9,120710,White,4,SUV,5,23990,Morley,WA
Hyundai,2018,Santa,USED,Automatic,2.2,AWD,Diesel,7.5,69135,Silver,4,SUV,7,41955,Mandurah,WA
Subaru,2015,Liberty,USED,Automatic,2.5,AWD,Premium,7.3,159566,White,4,Sedan,5,14985,Victoria Park,WA
Toyota,2012,Landcruiser,USED,Manual,4.5,4WD,Diesel,11.5,269000,Gold,8,Ute / Tray,3,48990,Bunbury,WA
Mercedes-Benz,2016,Vito,USED,Automatic,2.1,Rear,Diesel,6.0,126001,Silver,4,Commercial,2,29998,Jandakot,WA
Ford,2010,Falcon,USED,Automatic,4.0,Rear,Unleaded,10.1,110989,Black,6,Sedan,5,14760,Morley,WA
Jeep,2015,Grand,USED,Automatic,3.6,4WD,Premium,10.4,92285,Grey,6,SUV,5,33998,Cannington,WA
Ford,2020,Ranger,USED,Automatic,2.0,4WD,Diesel,7.4,44200,Black,4,Ute / Tray,5,57999,Victoria Park,WA
